mmsi,timestamp,latitude,longitude,speed,course,vessel_type,heading,nav_status,name,flag
419000042,2024-01-15T11:43:59,14.87489,80.59311,9.8,101.4,tanker,100.9,underway,OCEAN CARRIER I,IN
419000041,2024-01-15T11:46:37,21.54623,88.63447,9.5,145.7,tanker,149.7,underway,GULF WAVE,MY
4190000411,2024-01-15T11:47:14,11.54039,99.70146,6.1,230.8,fishing,233.8,underway,NILUFAR,BD
419000043,2024-01-15T11:48:05,21.61357,96.15349,12.3,168.0,cargo,166.1,underway,SEAWIND,PH
419000048,2024-01-15T11:48:50,8.59643,80.14423,5.6,133.4,fishing,131.9,underway,SAGARA,IN
4190000412,2024-01-15T11:49:14,16.92336,81.37032,16.0,90.3,passenger,94.5,underway,FERRY QUEEN,IN
419000049,2024-01-15T11:49:50,21.17827,84.61124,12.5,200.5,cargo,200.5,underway,CORAL TRADER,MY
419000039,2024-01-15T11:52:17,5.01426,87.39348,10.6,55.4,tanker,55.0,underway,INDIAN STAR,IN
419000037,2024-01-15T11:52:44,21.52706,86.32745,11.8,159.1,cargo,153.0,underway,BAY EXPRESS,BD
419000038,2024-01-15T11:54:37,9.8752,80.29059,6.0,112.6,fishing,115.8,underway,ANANDA,IN
4190000410,2024-01-15T11:56:43,5.6765,81.50218,10.0,333.9,tanker,336.6,underway,PETROMAR,LK
419000040,2024-01-15T11:57:58,13.7245,80.5287,11.9,111.3,cargo,112.0,underway,EASTERN STAR,SG
419000042,2024-01-15T11:59:28,14.85436,80.67829,10.3,98.9,tanker,101.0,underway,OCEAN CARRIER I,IN
419000036,2024-01-15T11:59:38,11.59631,80.43695,9.7,112.8,tanker,107.8,underway,DELTA TIDE,IN
4190000411,2024-01-15T12:02:20,11.57772,99.73461,6.3,231.3,fishing,232.7,underway,NILUFAR,BD
419000041,2024-01-15T12:02:33,21.47028,88.56695,10.4,146.3,tanker,149.0,underway,GULF WAVE,MY
419000041,2024-01-15T12:02:33,21.55615,88.41583,9.9,168.0,tanker,168.1,underway,GULF WAVE,MY
419000043,2024-01-15T12:03:26,21.56069,96.07969,12.2,168.7,cargo,161.4,underway,SEAWIND,PH
419000048,2024-01-15T12:04:00,8.59589,80.25941,6.1,133.8,fishing,135.4,underway,SAGARA,IN
4190000412,2024-01-15T12:04:25,16.84708,81.47416,16.0,93.5,passenger,86.2,underway,FERRY QUEEN,IN
419000049,2024-01-15T12:05:03,21.07237,84.42209,12.3,200.9,cargo,201.0,underway,CORAL TRADER,MY
419000039,2024-01-15T12:07:56,5.0322,87.43203,10.1,54.9,tanker,55.1,underway,INDIAN STAR,IN
419000037,2024-01-15T12:08:19,21.50661,86.38625,11.2,160.4,cargo,158.5,underway,BAY EXPRESS,BD
419000038,2024-01-15T12:10:02,9.70454,80.28967,6.2,112.1,fishing,112.4,underway,ANANDA,IN
4190000410,2024-01-15T12:12:14,5.73002,81.54444,9.6,335.2,tanker,335.5,underway,PETROMAR,LK
419000040,2024-01-15T12:13:50,13.58905,80.60019,11.8,114.2,cargo,117.3,underway,EASTERN STAR,SG
419000042,2024-01-15T12:14:57,14.79197,80.63942,9.7,103.6,tanker,108.8,underway,OCEAN CARRIER I,IN
419000036,2024-01-15T12:15:29,11.74221,80.54391,10.3,115.8,tanker,114.9,underway,DELTA TIDE,IN
4190000411,2024-01-15T12:17:26,11.63853,99.67906,5.5,233.0,fishing,232.5,underway,NILUFAR,BD
419000041,2024-01-15T12:17:49,21.38551,88.44855,10.0,169.3,tanker,173.4,underway,GULF WAVE,MY
419000043,2024-01-15T12:18:46,21.61975,96.23105,12.5,168.3,cargo,163.4,underway,SEAWIND,PH
419000048,2024-01-15T12:19:10,8.44731,80.21374,6.2,133.8,fishing,134.7,underway,SAGARA,IN
4190000412,2024-01-15T12:19:36,16.89835,81.52043,16.1,92.1,passenger,91.1,underway,FERRY QUEEN,IN
419000049,2024-01-15T12:20:15,20.91708,84.52365,11.3,203.3,cargo,204.7,underway,CORAL TRADER,MY
419000039,2024-01-15T12:23:36,5.2377,87.51596,10.0,55.6,tanker,54.7,underway,INDIAN STAR,IN
419000037,2024-01-15T12:23:55,21.45499,86.21461,11.6,156.0,cargo,157.1,underway,BAY EXPRESS,BD
419000038,2024-01-15T12:25:27,9.70022,80.37812,5.7,111.1,fishing,110.4,underway,ANANDA,IN
4190000410,2024-01-15T12:27:44,5.84464,81.47819,10.5,334.0,tanker,333.8,underway,PETROMAR,LK
419000040,2024-01-15T12:29:41,13.69305,80.64265,11.7,112.5,cargo,112.4,underway,EASTERN STAR,SG
419000036,2024-01-15T12:31:21,11.63427,80.62079,9.3,115.1,tanker,114.9,underway,DELTA TIDE,IN
4190000411,2024-01-15T12:32:32,11.59185,99.49321,6.1,230.9,fishing,229.1,underway,NILUFAR,BD
419000041,2024-01-15T12:33:05,21.42929,88.60261,10.5,171.6,tanker,161.0,underway,GULF WAVE,MY
419000043,2024-01-15T12:34:07,21.75239,96.12942,12.3,168.6,cargo,166.8,underway,SEAWIND,PH
419000048,2024-01-15T12:34:20,8.56112,80.28083,5.7,133.7,fishing,132.9,underway,SAGARA,IN
4190000412,2024-01-15T12:34:47,16.88227,81.7085,16.5,91.3,passenger,95.6,underway,FERRY QUEEN,IN
419000134,2024-01-15T12:34:49,13.27804,100.15813,10.8,244.0,cargo,235.8,underway,BAY EXPRESS 34,IN
419000049,2024-01-15T12:35:28,20.98755,84.42758,12.1,200.8,cargo,199.8,underway,CORAL TRADER,MY
419000039,2024-01-15T12:39:16,5.1481,87.5114,10.0,52.1,tanker,53.0,underway,INDIAN STAR,IN
419000037,2024-01-15T12:39:31,21.34626,86.28787,11.8,156.6,cargo,157.1,underway,BAY EXPRESS,BD
419000117,2024-01-15T12:39:42,4.70774,83.12259,16.6,20.9,passenger,23.5,underway,ANDAMAN JOY 17,PH
419000038,2024-01-15T12:40:52,9.76355,80.34836,6.3,115.7,fishing,118.7,underway,ANANDA,IN
4190000410,2024-01-15T12:43:15,5.72681,81.42971,10.3,331.7,tanker,332.9,underway,PETROMAR,LK
419000040,2024-01-15T12:45:33,13.65428,80.66591,11.6,113.4,cargo,117.5,underway,EASTERN STAR,SG
419000036,2024-01-15T12:47:13,11.62954,80.55946,9.5,112.3,tanker,113.7,underway,DELTA TIDE,IN
4190000411,2024-01-15T12:47:37,11.66981,99.69662,6.3,231.6,fishing,232.6,underway,NILUFAR,BD
419000041,2024-01-15T12:48:22,21.32862,88.55281,9.5,168.2,tanker,170.2,underway,GULF WAVE,MY
419000043,2024-01-15T12:49:28,21.58069,96.09881,10.9,170.0,cargo,175.9,underway,SEAWIND,PH
419000048,2024-01-15T12:49:30,8.45774,80.26817,6.0,133.6,fishing,130.4,underway,SAGARA,IN
419000134,2024-01-15T12:49:55,13.26497,100.13163,11.7,248.1,cargo,248.7,underway,BAY EXPRESS 34,IN
4190000412,2024-01-15T12:49:58,16.99316,81.77397,16.5,89.8,passenger,90.2,underway,FERRY QUEEN,IN
419000049,2024-01-15T12:50:41,20.92765,84.47657,12.1,203.0,cargo,200.2,underway,CORAL TRADER,MY
419000116,2024-01-15T12:50:48,22.13422,96.40679,6.1,187.9,fishing,190.6,underway,NILUFAR 16,MM
419000103,2024-01-15T12:52:42,19.48747,79.82985,9.9,121.1,tanker,122.0,underway,PETROMAR 3,LK
419000128,2024-01-15T12:54:31,22.17183,93.02201,11.8,133.6,cargo,129.6,underway,MONSOON 28,PH
419000117,2024-01-15T12:54:54,4.78433,83.22371,16.5,18.4,passenger,22.4,underway,ANDAMAN JOY 17,PH
419000039,2024-01-15T12:54:55,5.1018,87.58295,10.7,56.2,tanker,56.5,underway,INDIAN STAR,IN
419000037,2024-01-15T12:55:06,21.34229,86.41979,11.7,154.0,cargo,154.9,underway,BAY EXPRESS,BD
419000038,2024-01-15T12:56:18,9.66991,80.4771,6.7,113.4,fishing,111.8,underway,ANANDA,IN
4190000410,2024-01-15T12:58:46,5.90448,81.4176,10.6,330.7,tanker,332.3,underway,PETROMAR,LK
419000101,2024-01-15T13:00:56,13.8555,79.7455,15.1,78.5,passenger,82.2,underway,BAY LINK 1,MM
419000119,2024-01-15T13:01:16,22.17579,92.15191,6.3,224.0,fishing,222.4,underway,NILUFAR 19,PH
419000040,2024-01-15T13:01:25,13.71651,80.79759,11.6,115.9,cargo,113.4,underway,EASTERN STAR,SG
4190000411,2024-01-15T13:02:43,11.49006,99.65558,5.8,231.5,fishing,232.4,underway,NILUFAR,BD
419000036,2024-01-15T13:03:04,11.63683,80.53059,9.7,114.0,tanker,119.5,underway,DELTA TIDE,IN
419000041,2024-01-15T13:03:38,21.33619,88.5124,10.7,168.4,tanker,171.8,underway,GULF WAVE,MY
419000121,2024-01-15T13:04:36,13.37033,79.72733,11.5,43.8,cargo,43.2,underway,EASTERN STAR 21,LK
419000048,2024-01-15T13:04:40,8.51344,80.29714,6.1,138.7,fishing,136.7,underway,SAGARA,IN
419000134,2024-01-15T13:05:01,13.22944,100.23121,12.4,247.4,cargo,245.2,underway,BAY EXPRESS 34,IN
4190000412,2024-01-15T13:05:09,16.90504,81.84809,16.4,90.7,passenger,89.0,underway,FERRY QUEEN,IN
419000049,2024-01-15T13:05:53,20.85329,84.42143,12.1,200.0,cargo,195.9,underway,CORAL TRADER,MY
419000116,2024-01-15T13:05:58,22.15559,96.32655,6.0,187.4,fishing,190.0,underway,NILUFAR 16,MM
419000114,2024-01-15T13:07:11,18.44352,79.85534,11.9,135.4,cargo,136.5,underway,CORAL TRADER 14,MM
419000103,2024-01-15T13:08:07,19.62633,79.89554,10.5,116.1,tanker,111.7,underway,PETROMAR 3,LK
419000128,2024-01-15T13:09:42,22.10545,92.98231,12.3,133.8,cargo,132.1,underway,MONSOON 28,PH
419000117,2024-01-15T13:10:05,4.92292,83.09448,15.3,19.6,passenger,18.1,underway,ANDAMAN JOY 17,PH
419000039,2024-01-15T13:10:35,5.12398,87.64049,10.1,51.6,tanker,55.1,underway,INDIAN STAR,IN
419000037,2024-01-15T13:10:42,21.41401,86.53337,12.0,155.9,cargo,157.2,underway,BAY EXPRESS,BD
419000038,2024-01-15T13:11:43,9.67776,80.41576,6.0,115.1,fishing,114.6,underway,ANANDA,IN
4190000410,2024-01-15T13:14:16,5.83907,81.39099,10.1,332.8,tanker,332.1,underway,PETROMAR,LK
419000129,2024-01-15T13:14:43,14.85977,79.85494,12.2,109.8,cargo,103.6,underway,CORAL TRADER 29,SG
419000101,2024-01-15T13:16:04,14.01998,79.88968,16.7,80.3,passenger,83.5,underway,BAY LINK 1,MM
419000119,2024-01-15T13:16:22,22.15183,92.09144,6.3,221.9,fishing,223.2,underway,NILUFAR 19,PH
419000040,2024-01-15T13:17:17,13.5371,80.82566,11.4,114.7,cargo,114.5,underway,EASTERN STAR,SG
4190000411,2024-01-15T13:17:49,11.549,99.62016,6.4,232.3,fishing,237.2,underway,NILUFAR,BD
419000041,2024-01-15T13:18:54,21.28869,88.54762,9.9,167.6,tanker,166.9,underway,GULF WAVE,MY
419000036,2024-01-15T13:18:56,11.61169,80.73318,10.0,112.1,tanker,108.7,underway,DELTA TIDE,IN
419000121,2024-01-15T13:19:48,13.52894,79.74805,12.6,42.7,cargo,41.9,underway,EASTERN STAR 21,LK
419000048,2024-01-15T13:19:50,8.57124,80.22462,6.2,135.4,fishing,133.5,underway,SAGARA,IN
419000134,2024-01-15T13:20:06,13.06918,100.0373,12.0,248.1,cargo,246.2,underway,BAY EXPRESS 34,IN
4190000412,2024-01-15T13:20:20,16.91205,81.78456,16.1,92.0,passenger,91.0,underway,FERRY QUEEN,IN
419000049,2024-01-15T13:21:06,20.81624,84.48163,13.0,202.7,cargo,208.4,underway,CORAL TRADER,MY
419000116,2024-01-15T13:21:08,22.20261,96.30785,6.6,188.0,fishing,181.9,underway,NILUFAR 16,MM
419000114,2024-01-15T13:22:19,18.3945,79.84115,12.0,131.6,cargo,126.8,underway,CORAL TRADER 14,MM
419000104,2024-01-15T13:23:24,22.11762,95.3035,10.0,204.3,tanker,200.0,underway,INDIAN STAR 4,MY
419000103,2024-01-15T13:23:32,19.50056,79.80416,10.4,120.1,tanker,119.4,underway,PETROMAR 3,LK
419000128,2024-01-15T13:24:53,22.22473,92.94841,12.2,136.1,cargo,134.1,underway,MONSOON 28,PH
419000117,2024-01-15T13:25:16,5.0177,83.15526,15.7,20.0,passenger,21.6,underway,ANDAMAN JOY 17,PH
419000039,2024-01-15T13:26:15,5.24288,87.67194,9.7,50.9,tanker,55.2,underway,INDIAN STAR,IN
419000037,2024-01-15T13:26:18,21.29117,86.40426,11.5,157.7,cargo,160.3,underway,BAY EXPRESS,BD
419000038,2024-01-15T13:27:08,9.7871,80.46318,5.9,111.6,fishing,110.2,underway,ANANDA,IN
4190000410,2024-01-15T13:29:47,5.90817,81.48919,10.6,333.7,tanker,333.8,underway,PETROMAR,LK
419000129,2024-01-15T13:29:48,14.7956,79.91355,12.5,107.2,cargo,101.7,underway,CORAL TRADER 29,SG
419000101,2024-01-15T13:31:13,13.9211,79.94129,15.9,78.8,passenger,81.5,underway,BAY LINK 1,MM
419000119,2024-01-15T13:31:28,22.15406,92.12142,6.7,222.1,fishing,218.9,underway,NILUFAR 19,PH
4190000411,2024-01-15T13:32:55,11.58992,99.74157,6.6,236.9,fishing,233.7,underway,NILUFAR,BD
419000040,2024-01-15T13:33:09,13.58645,80.80059,12.3,114.1,cargo,113.0,underway,EASTERN STAR,SG
419000041,2024-01-15T13:34:11,21.16806,88.58667,10.0,168.4,tanker,170.8,underway,GULF WAVE,MY
419000036,2024-01-15T13:34:48,11.5484,80.67124,10.2,114.6,tanker,114.1,underway,DELTA TIDE,IN
419000121,2024-01-15T13:34:59,13.52357,79.7482,12.1,41.9,cargo,44.0,underway,EASTERN STAR 21,LK
419000048,2024-01-15T13:35:00,8.38507,80.38982,5.2,135.8,fishing,131.8,underway,SAGARA,IN
419000134,2024-01-15T13:35:12,13.23164,100.13205,12.1,247.0,cargo,245.2,underway,BAY EXPRESS 34,IN
4190000412,2024-01-15T13:35:31,16.85464,81.87227,15.7,94.1,passenger,92.1,underway,FERRY QUEEN,IN
419000116,2024-01-15T13:36:18,22.19364,96.23507,5.7,185.0,fishing,188.3,underway,NILUFAR 16,MM
419000049,2024-01-15T13:36:19,20.85013,84.43713,12.0,200.6,cargo,199.7,underway,CORAL TRADER,MY
419000114,2024-01-15T13:37:28,18.46285,79.83592,12.0,133.5,cargo,135.3,underway,CORAL TRADER 14,MM
419000104,2024-01-15T13:38:29,22.07766,95.18066,9.8,204.6,tanker,203.3,underway,INDIAN STAR 4,MY
419000103,2024-01-15T13:38:56,19.40144,79.88536,9.8,118.5,tanker,122.1,underway,PETROMAR 3,LK
419000128,2024-01-15T13:40:05,22.22072,93.03655,11.8,130.2,cargo,123.8,underway,MONSOON 28,PH
419000117,2024-01-15T13:40:28,5.12065,83.26419,15.8,15.7,passenger,15.4,underway,ANDAMAN JOY 17,PH
419000037,2024-01-15T13:41:53,21.2453,86.48257,12.2,156.7,cargo,163.5,underway,BAY EXPRESS,BD
419000039,2024-01-15T13:41:55,5.18615,87.57627,10.4,55.1,tanker,53.5,underway,INDIAN STAR,IN
419000038,2024-01-15T13:42:33,9.80747,80.49705,6.0,112.8,fishing,115.4,underway,ANANDA,IN
419000129,2024-01-15T13:44:53,14.84301,79.84761,12.7,110.0,cargo,105.3,underway,CORAL TRADER 29,SG
4190000410,2024-01-15T13:45:17,5.96894,81.33684,10.2,335.4,tanker,336.3,underway,PETROMAR,LK
419000101,2024-01-15T13:46:21,13.89831,80.00193,16.0,81.8,passenger,78.8,underway,BAY LINK 1,MM
419000119,2024-01-15T13:46:34,22.15663,91.96514,5.2,222.7,fishing,223.2,underway,NILUFAR 19,PH
419000112,2024-01-15T13:47:07,22.22238,89.58259,11.8,187.5,cargo,184.2,underway,BAY EXPRESS 12,LK
4190000411,2024-01-15T13:48:01,11.53923,99.53739,6.3,232.9,fishing,233.4,underway,NILUFAR,BD
419000040,2024-01-15T13:49:01,13.59838,80.74038,12.1,112.9,cargo,110.5,underway,EASTERN STAR,SG
419000041,2024-01-15T13:49:27,21.1458,88.44028,10.2,166.5,tanker,162.3,underway,GULF WAVE,MY
419000110,2024-01-15T13:50:03,10.68917,100.16934,17.0,265.4,passenger,269.3,underway,ANDAMAN JOY 10,SG
419000048,2024-01-15T13:50:10,8.44431,80.43476,6.2,135.2,fishing,134.6,underway,SAGARA,IN
419000121,2024-01-15T13:50:10,13.62735,79.89902,11.7,41.6,cargo,39.5,underway,EASTERN STAR 21,LK
419000134,2024-01-15T13:50:18,13.04987,99.93707,12.0,250.2,cargo,251.3,underway,BAY EXPRESS 34,IN
419000036,2024-01-15T13:50:39,11.548,80.85367,10.9,109.4,tanker,111.1,underway,DELTA TIDE,IN
4190000412,2024-01-15T13:50:42,16.98713,81.94766,15.8,92.4,passenger,92.3,underway,FERRY QUEEN,IN
419000116,2024-01-15T13:51:28,22.1476,96.29001,6.4,182.3,fishing,181.7,underway,NILUFAR 16,MM
419000049,2024-01-15T13:51:31,20.78807,84.46739,11.6,203.3,cargo,204.3,underway,CORAL TRADER,MY
419000114,2024-01-15T13:52:36,18.31067,79.94616,12.3,133.9,cargo,135.4,underway,CORAL TRADER 14,MM
419000104,2024-01-15T13:53:33,22.05045,95.22224,10.8,206.0,tanker,206.3,underway,INDIAN STAR 4,MY
419000103,2024-01-15T13:54:21,19.4359,79.90648,10.2,120.9,tanker,120.7,underway,PETROMAR 3,LK
419000128,2024-01-15T13:55:16,21.97975,93.12923,11.7,133.5,cargo,132.6,underway,MONSOON 28,PH
419000117,2024-01-15T13:55:39,5.10334,83.18518,16.0,22.5,passenger,23.0,underway,ANDAMAN JOY 17,PH
419000037,2024-01-15T13:57:29,21.18338,86.44678,11.9,159.1,cargo,163.5,underway,BAY EXPRESS,BD
419000039,2024-01-15T13:57:34,5.26634,87.64282,10.5,52.1,tanker,58.9,underway,INDIAN STAR,IN
419000038,2024-01-15T13:57:58,9.81976,80.6034,5.8,115.5,fishing,115.2,underway,ANANDA,IN
419000129,2024-01-15T13:59:58,14.88698,79.91106,12.2,111.2,cargo,116.2,underway,CORAL TRADER 29,SG
4190000410,2024-01-15T14:00:48,6.08094,81.42837,10.6,331.3,tanker,328.5,underway,PETROMAR,LK
419000101,2024-01-15T14:01:29,13.88893,80.05334,16.0,80.5,passenger,77.0,underway,BAY LINK 1,MM
419000119,2024-01-15T14:01:39,22.08515,92.02992,5.4,221.8,fishing,221.6,underway,NILUFAR 19,PH
419000112,2024-01-15T14:02:21,22.14561,89.78644,10.8,184.2,cargo,189.4,underway,BAY EXPRESS 12,LK
4190000411,2024-01-15T14:03:07,11.43189,99.54001,5.7,234.7,fishing,233.5,underway,NILUFAR,BD
419000041,2024-01-15T14:04:43,21.17644,88.62464,9.7,167.5,tanker,172.0,underway,GULF WAVE,MY
419000040,2024-01-15T14:04:53,13.53147,80.97999,11.7,112.8,cargo,112.7,underway,EASTERN STAR,SG
419000048,2024-01-15T14:05:20,8.56375,80.40317,5.2,132.1,fishing,130.1,underway,SAGARA,IN
419000121,2024-01-15T14:05:21,13.74694,79.9605,11.9,42.3,cargo,43.4,underway,EASTERN STAR 21,LK
419000134,2024-01-15T14:05:23,13.15236,100.03843,11.7,246.7,cargo,250.1,underway,BAY EXPRESS 34,IN
419000110,2024-01-15T14:05:47,10.73421,100.21549,16.0,263.4,passenger,263.3,underway,ANDAMAN JOY 10,SG
4190000412,2024-01-15T14:05:54,16.92196,82.05577,15.8,91.9,passenger,90.7,underway,FERRY QUEEN,IN
419000036,2024-01-15T14:06:31,11.5772,80.85372,10.3,116.0,tanker,115.6,underway,DELTA TIDE,IN
419000116,2024-01-15T14:06:37,22.14074,96.38337,5.7,182.9,fishing,178.0,underway,NILUFAR 16,MM
419000049,2024-01-15T14:06:44,20.68197,84.37281,12.3,197.9,cargo,198.6,underway,CORAL TRADER,MY
419000114,2024-01-15T14:07:45,18.27418,80.08238,12.3,130.4,cargo,128.2,underway,CORAL TRADER 14,MM
419000104,2024-01-15T14:08:37,22.11318,95.26592,9.5,205.9,tanker,208.6,underway,INDIAN STAR 4,MY
419000103,2024-01-15T14:09:46,19.33844,79.9635,9.3,118.3,tanker,119.6,underway,PETROMAR 3,LK
419000128,2024-01-15T14:10:27,21.98499,93.13683,11.7,138.2,cargo,137.7,underway,MONSOON 28,PH
419000117,2024-01-15T14:10:51,5.26084,83.30004,15.6,15.9,passenger,14.6,underway,ANDAMAN JOY 17,PH
419000037,2024-01-15T14:13:05,21.17304,86.47666,12.6,160.5,cargo,159.5,underway,BAY EXPRESS,BD
419000039,2024-01-15T14:13:14,5.23203,87.77642,9.9,53.5,tanker,54.2,underway,INDIAN STAR,IN
419000038,2024-01-15T14:13:23,9.66684,80.64456,6.0,113.4,fishing,105.8,underway,ANANDA,IN
419000129,2024-01-15T14:15:02,14.76417,80.03046,12.2,108.1,cargo,104.8,underway,CORAL TRADER 29,SG
419000132,2024-01-15T14:16:02,4.77879,96.0013,12.0,21.1,cargo,23.0,underway,BAY EXPRESS 32,SG
4190000410,2024-01-15T14:16:19,6.00064,81.24965,10.3,335.4,tanker,334.6,underway,PETROMAR,LK
419000101,2024-01-15T14:16:37,13.84158,80.17566,16.0,80.1,passenger,78.9,underway,BAY LINK 1,MM
419000119,2024-01-15T14:16:45,22.14513,91.92542,6.0,221.8,fishing,223.8,underway,NILUFAR 19,PH
419000112,2024-01-15T14:17:35,22.13186,89.60672,12.4,183.8,cargo,187.9,underway,BAY EXPRESS 12,LK
4190000411,2024-01-15T14:18:13,11.48339,99.52968,5.9,230.6,fishing,230.9,underway,NILUFAR,BD
419000041,2024-01-15T14:20:00,21.04025,88.62588,10.2,167.8,tanker,167.4,underway,GULF WAVE,MY
419000134,2024-01-15T14:20:29,13.13104,99.86781,12.0,245.9,cargo,245.5,underway,BAY EXPRESS 34,IN
419000048,2024-01-15T14:20:30,8.46125,80.29606,6.2,132.5,fishing,131.9,underway,SAGARA,IN
419000121,2024-01-15T14:20:32,13.70642,80.10333,12.3,43.1,cargo,40.9,underway,EASTERN STAR 21,LK
419000040,2024-01-15T14:20:45,13.52357,81.07361,11.8,115.7,cargo,111.8,underway,EASTERN STAR,SG
419000040,2024-01-15T14:20:45,13.51805,80.89682,12.0,100.8,cargo,106.9,underway,EASTERN STAR,SG
4190000412,2024-01-15T14:21:05,16.85103,82.03951,15.5,89.3,passenger,87.4,underway,FERRY QUEEN,IN
419000110,2024-01-15T14:21:30,10.65146,100.09116,15.7,267.6,passenger,266.6,underway,ANDAMAN JOY 10,SG
419000116,2024-01-15T14:21:47,22.06434,96.2415,6.5,188.6,fishing,192.0,underway,NILUFAR 16,MM
419000049,2024-01-15T14:21:57,20.67234,84.36435,11.9,199.7,cargo,207.6,underway,CORAL TRADER,MY
419000036,2024-01-15T14:22:22,11.6809,80.80508,10.3,110.1,tanker,105.8,underway,DELTA TIDE,IN
419000114,2024-01-15T14:22:54,18.21003,79.94599,11.9,132.6,cargo,132.4,underway,CORAL TRADER 14,MM
419000104,2024-01-15T14:23:42,22.08365,95.19116,10.3,208.1,tanker,207.5,underway,INDIAN STAR 4,MY
419000103,2024-01-15T14:25:11,19.40142,80.17931,10.3,118.2,tanker,118.6,underway,PETROMAR 3,LK
419000128,2024-01-15T14:25:38,22.10593,93.22642,12.5,138.2,cargo,139.7,underway,MONSOON 28,PH
419000117,2024-01-15T14:26:02,5.23251,83.18659,15.3,15.2,passenger,18.5,underway,ANDAMAN JOY 17,PH
419000124,2024-01-15T14:28:37,22.14388,94.24048,5.9,256.2,fishing,255.0,underway,DEEPA 24,SG
419000037,2024-01-15T14:28:41,21.18974,86.39584,12.6,156.8,cargo,153.4,underway,BAY EXPRESS,BD
419000038,2024-01-15T14:28:48,9.74447,80.53562,5.7,112.1,fishing,113.0,underway,ANANDA,IN
419000039,2024-01-15T14:28:54,5.36725,87.74418,9.8,56.1,tanker,56.7,underway,INDIAN STAR,IN
419000129,2024-01-15T14:30:07,14.82741,80.03255,11.9,110.8,cargo,116.4,underway,CORAL TRADER 29,SG
419000132,2024-01-15T14:31:13,4.84683,95.90606,11.7,24.2,cargo,19.9,underway,BAY EXPRESS 32,SG
419000101,2024-01-15T14:31:45,13.89188,80.27705,16.1,79.8,passenger,82.2,underway,BAY LINK 1,MM
4190000410,2024-01-15T14:31:49,6.12943,81.33533,10.3,334.6,tanker,334.2,underway,PETROMAR,LK
419000119,2024-01-15T14:31:51,22.09704,92.00108,5.5,222.8,fishing,223.5,underway,NILUFAR 19,PH
419000112,2024-01-15T14:32:49,22.0856,89.77236,11.6,185.4,cargo,186.1,underway,BAY EXPRESS 12,LK
4190000411,2024-01-15T14:33:18,11.42295,99.41804,5.9,230.0,fishing,228.8,underway,NILUFAR,BD
419000122,2024-01-15T14:34:44,17.70578,100.10533,6.2,260.8,fishing,261.2,underway,ANANDA 22,LK
419000041,2024-01-15T14:35:16,21.03174,88.54337,9.9,167.9,tanker,162.9,underway,GULF WAVE,MY
419000134,2024-01-15T14:35:35,13.0896,99.7947,11.9,247.1,cargo,249.1,underway,BAY EXPRESS 34,IN
419000048,2024-01-15T14:35:40,8.2741,80.34683,6.4,131.7,fishing,128.1,underway,SAGARA,IN
419000121,2024-01-15T14:35:43,13.67695,80.11955,12.1,41.5,cargo,41.0,underway,EASTERN STAR 21,LK
419000040,2024-01-15T14:36:05,13.49434,81.00683,12.4,99.5,cargo,99.7,underway,EASTERN STAR,SG
4190000412,2024-01-15T14:36:16,16.97337,82.11196,16.3,87.6,passenger,86.4,underway,FERRY QUEEN,IN
419000043,2024-01-15T14:36:52,21.19272,96.24255,12.3,168.6,cargo,171.8,underway,SEAWIND,PH
419000116,2024-01-15T14:36:57,21.89241,96.35459,5.9,183.6,fishing,185.7,underway,NILUFAR 16,MM
419000049,2024-01-15T14:37:09,20.67501,84.42469,12.8,196.6,cargo,197.8,underway,CORAL TRADER,MY
419000110,2024-01-15T14:37:14,10.59298,100.01007,16.2,267.6,passenger,267.8,underway,ANDAMAN JOY 10,SG
419000114,2024-01-15T14:38:02,18.28334,80.05559,11.8,134.0,cargo,133.4,underway,CORAL TRADER 14,MM
419000036,2024-01-15T14:38:14,11.55962,80.96044,9.8,114.0,tanker,111.9,underway,DELTA TIDE,IN
419000104,2024-01-15T14:38:46,22.04798,95.21415,10.1,208.9,tanker,208.9,underway,INDIAN STAR 4,MY
419000103,2024-01-15T14:40:36,19.23246,80.04916,10.3,120.3,tanker,120.5,underway,PETROMAR 3,LK
419000128,2024-01-15T14:40:49,21.9334,93.20503,11.9,134.1,cargo,132.1,underway,MONSOON 28,PH
419000117,2024-01-15T14:41:13,5.28309,83.2302,15.4,17.2,passenger,20.4,underway,ANDAMAN JOY 17,PH
419000124,2024-01-15T14:43:42,22.09709,94.21437,5.8,255.9,fishing,254.1,underway,DEEPA 24,SG
419000038,2024-01-15T14:44:13,9.68383,80.66758,6.0,112.2,fishing,113.6,underway,ANANDA,IN
419000037,2024-01-15T14:44:16,21.05631,86.59242,11.5,157.0,cargo,156.3,underway,BAY EXPRESS,BD
419000039,2024-01-15T14:44:34,5.40046,87.78109,10.3,52.9,tanker,51.9,underway,INDIAN STAR,IN
